"","genes","logFC","logCPM","LR","PValue","FDR","AGI","At_symbol","At_short_description","perc_ID"
"11548","BraA07g028570.3C",0.487488583400305,5.50264966452517,11.9431343172862,0.000548491282138209,0.00113459990887752,"AT1G73760",NA,"RING/U-box superfamily protein",74.425
"11549","BraA04g028460.3C",-0.97354652162403,1.16089554551677,11.9401099897742,0.000549382362698664,0.00113634100146559,"AT2G40340","AtERF48","Integrase-type DNA-binding superfamily protein",76.408
"11550","BraA02g034190.3C",0.339217902737872,4.88332328592247,11.939954874814,0.000549428104777612,0.00113634100146559,"AT5G47660",NA,"Homeodomain-like superfamily protein",76.347
"11551","BraA10g029110.3C",0.513074693986024,3.37657189566839,11.9308311940782,0.000552125375656088,0.00114182070588457,"AT5G06410","HscB","DNAJ heat shock N-terminal domain-containing protein",88.246
"11552","BraA03g048680.3C",0.571553096085174,2.71121917254636,11.9304070964733,0.000552251077996955,0.00114198179979149,"AT4G19130","RPA1E",NA,76.467
"11553","BraA07g033180.3C",-0.424827510671837,8.15943468225482,11.9245762896047,0.000553982258815048,0.00114546249446671,"AT1G67870",NA,"glycine-rich protein",70.759
"11554","BraA09g030660.3C",-0.30218292311015,6.15738943341587,11.9207509580536,0.000555120984379426,0.00114771768001175,"AT1G35160","14-3-3PHI","GF14 protein phi chain",87.377
"11555","BraA06g020710.3C",0.618583653574026,2.79427817679751,11.9186859894344,0.000555736666534777,0.00114889117180292,"AT3G45890","RUS1",NA,81.121
"11556","BraA06g004500.3C",-0.605046388085952,2.27152281057706,11.9170543508813,0.000556223636401352,0.0011497983927272,"AT1G48550","VPS26C","Vacuolar protein sorting-associated protein 26",89.115
"11557","BraA03g042950.3C",0.791053665509917,8.53630904195007,11.9166061410952,0.000556357482037508,0.00114997555861486,"AT2G15890","CBP1","maternal effect embryo arrest 14",81.626
"11558","BraA03g028360.3C",-0.563991784900956,3.41974734179132,11.9157039136168,0.000556627006296563,0.00115043311355012,"AT4G05010","AtFBS3","F-box family protein",76.129
"11559","BraA08g012850.3C",0.448454726505036,6.45210862720559,11.9118217721412,0.000557788231087631,0.0011527333907969,"AT4G18240","ATSS4","starch synthase 4",85.318
"11560","BraA07g029250.3C",0.625248305245048,3.31874264323853,11.9109763269016,0.00055804144451177,0.00115315692270737,"AT1G72170",NA,"Domain of unknown function (DUF543)",86.996
"11561","BraA07g041660.3C",0.604228084152551,4.2264332942507,11.907646315333,0.000559039922392913,0.00115512028943187,"AT1G78570","ATRHM1","rhamnose biosynthesis 1",86.19
"11562","BraA10g021480.3C",-1.55499773949195,0.210926095322987,11.9053786241687,0.000559720904002539,0.00115642734430139,"AT5G18670","BAM9","beta-amylase 3",85.396
"11563","BraA01g000690.3C",-2.1543378993995,-0.111530447612259,11.9023789428515,0.000560622987109641,0.00115819094664664,"AT4G39795",NA,"Protein of unknown function (DUF581)",80.441
"11564","BraA07g035680.3C",-0.406619222129772,4.9720905899814,11.8995019309587,0.000561489559296717,0.00115988088831546,"AT1G71010","FAB1C","FORMS APLOID AND BINUCLEATE CELLS 1C",84.812
"11565","BraA02g019200.3C",-0.519225721736788,3.12754037065845,11.8966588974676,0.000562347225507362,0.00116155214205965,"AT1G26670","ATVTI12","Vesicle transport v-SNARE family protein",84.877
"11566","BraA03g056200.3C",0.493515982424942,3.53673738321305,11.8936216398684,0.000563264945237819,0.00116334713918736,"AT4G30840","NUP43","Transducin/WD40 repeat-like superfamily protein",84.829
"11567","BraA10g026200.3C",0.539038086866611,4.39748017577796,11.8925209411251,0.000563597898990944,0.00116393417576689,"AT5G12100",NA,"pentatricopeptide (PPR) repeat-containing protein",83.536
"11568","BraA02g009200.3C",-0.739827491382075,2.5562708806097,11.8868603317669,0.000565313335419695,0.00116737594713915,"AT5G20900","JAZ12","jasmonate-zim-domain protein 12",78.645
"11569","BraA02g025330.3C",0.663538785893242,1.78009787616253,11.8865328880974,0.000565412727711136,0.00116748026964851,"AT1G16340","AtKDO8PS","Aldolase superfamily protein",86.736
"11570","BraA01g040410.3C",-0.726697385531221,3.71132587089141,11.8788908925936,0.000567737397503541,0.00117217899322079,"AT5G02490","AtHsp70-2","Heat shock protein 70 (Hsp 70) family protein",83.461
"11571","BraA10g033710.3C",1.89608301052349,-0.0221869527898958,11.8786064427883,0.000567824112230543,0.00117225671013423,"AT5G01240","LAX1","like AUXIN RESISTANT 1",88.086
"11572","BraA02g028520.3C",-0.484091697636544,3.84945300899939,11.8760468524679,0.000568605006972418,0.00117376740464545,"AT4G20330",NA,NA,78.522
"11573","BraA03g047500.3C",-0.395228944083988,4.22970082892425,11.8747757064131,0.000568993218479444,0.00117446729482735,"AT5G47390","KUA1","myb-like transcription factor family protein",73.315
"11574","BraA05g037120.3C",0.603062490064547,2.86389132005386,11.8740332906844,0.000569220078067263,0.00117481224946277,"AT3G09310",NA,NA,84.405
"11575","BraA08g019390.3C",-0.321863211986416,7.18690515973188,11.8739069323649,0.000569258698406379,0.00117481224946277,"AT4G27500","PPI1",NA,80.968
"11576","BraA09g063540.3C",-0.452270615326708,5.15298895599688,11.8734003869728,0.00056941354623349,0.00117503030342308,"AT1G07135",NA,"glycine-rich protein",77.637
"11577","BraA08g030640.3C",1.40654373490873,0.637015924303569,11.8722795458445,0.000569756331686533,0.00117559243121459,"AT1G13050",NA,NA,84.216
"11578","BraA01g017930.3C",-1.0886565893898,0.614325236484374,11.8721878773004,0.00056978437577874,0.00117559243121459,NA,NA,NA,NA
"11579","BraA02g029790.3C",0.37501668616336,4.24674155586119,11.8705597138882,0.000570282710921985,0.00117651899114815,"AT3G57790",NA,NA,86.503
"11580","BraA09g006830.3C",0.438416322663483,4.13829216421122,11.8683387240242,0.00057096320325434,0.00117782115711051,"AT5G61060","ATHDA5","histone deacetylase 5",84.054
"11581","BraA09g026020.3C",-0.766695813569111,2.19034955652242,11.8648133386298,0.000572045035135521,0.00117995093682042,"AT4G03960","AtPFA-DSP4",NA,87.002
"11582","BraA03g025780.3C",-0.429383058407251,5.79350816002644,11.8634770367451,0.000572455645621727,0.00118069594738489,"AT2G23090",NA,"Uncharacterised protein family SERF",90.756
"11583","BraA04g025600.3C",-1.06809114076302,3.00996934264221,11.8624890901722,0.00057275940698503,0.00118122047086751,"AT2G35980","ATNHL10","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family",88.183
"11584","BraA08g004830.3C",-0.960215706593275,1.82818918739793,11.8612382028522,0.000573144247544472,0.00118191210163522,"AT1G47920",NA,"RNI-like superfamily protein",73.63
"11585","BraA05g005420.3C",-0.790535198198925,1.95586729376938,11.8609029584821,0.000573247431188949,0.00118202284300748,"AT2G45750",NA,"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein",88.889
"11586","BraA07g035510.3C",-0.444327450994534,6.35830400872265,11.8579008760547,0.000574172267616057,0.00118382764792097,"AT1G70810","CAR7","Calcium-dependent lipid-binding (CaLB domain) family protein",87.045
"11587","BraA06g009770.3C",-1.22446858326917,1.25671388252105,11.8568763393325,0.00057448823616303,0.00118437131575695,"AT1G13530",NA,"Protein of unknown function (DUF1262)",83.463
"11588","BraA01g038280.3C",-0.274270136542134,6.90500750166976,11.8567243846123,0.000574535114157381,0.00118437131575695,"AT3G13200","EMB2769",NA,86.311
"11589","BraA02g041030.3C",0.495268146603497,4.16634341742955,11.853008595494,0.000575682636935328,0.00118658019615946,"AT5G26820","ATIREG3","iron-regulated protein 3",86.447
"11590","BraA06g014300.3C",0.9555050742049,1.26660299101506,11.8529020802012,0.000575715565451326,0.00118658019615946,"AT1G18630","GR-RBP6","glycine-rich RNA-binding protein 6",80.556
"11591","BraA06g005910.3C",-0.531059606595505,3.40956837510813,11.8527724135718,0.00057575565362041,0.00118658019615946,"AT1G08900",NA,"Major facilitator superfamily protein",86.058
"11592","BraA03g031600.3C",0.393168850019406,4.82797462321965,11.8520040603246,0.000575993258120294,0.00118696747325549,"AT3G04310",NA,NA,74.778
"11593","BraA07g018570.3C",0.559199791801576,4.26899027516959,11.8488698989089,0.000576963487902804,0.00118886429733651,"AT2G28150",NA,"Domain of unknown function (DUF966)",80.583
"11594","BraA05g033720.3C",-0.498332732181002,3.32911785245771,11.8482490479008,0.000577155877986343,0.00118915815191804,"AT3G13430",NA,"RING/U-box superfamily protein",73.738
"11595","BraA06g021560.3C",-1.52537895022875,0.603672442423325,11.8476018125217,0.000577356513053872,0.00118946894211564,"AT3G44280",NA,NA,90.173
"11596","BraA07g002920.3C",1.54590473872128,0.363427161246003,11.8401148233249,0.0005796825136217,0.00119415797562911,"AT4G38470","STY46","ACT-like protein tyrosine kinase family protein",88.253
"11597","BraA03g006430.3C",1.09820601127045,1.77270131503819,11.8393087868942,0.000579933490332204,0.00119457197698161,"AT5G14710",NA,NA,93.067
"11598","BraA01g018930.3C",-0.960552991759967,1.85617475761165,11.8354465734651,0.000581137596442406,0.0011969490346453,"AT4G28140",NA,NA,77.851
"11599","BraA03g023680.3C",0.41521576802469,5.5928102207147,11.8299668216285,0.00058285032861698,0.00120037319165466,"AT2G45300",NA,"RNA 3'-terminal phosphate cyclase/enolpyruvate transferase, alpha/beta",88.697
"11600","BraA07g034240.3C",1.45652885257898,0.474872346414978,11.8231682668875,0.000584982347481682,0.00120466019971055,"AT1G69350",NA,"Tetratricopeptide repeat (TPR)-like superfamily protein",85.016
"11601","BraA08g026810.3C",1.03798100725415,1.5743608053257,11.8210414258343,0.000585650938090201,0.00120593307551924,"AT1G22450","ATCOX6B2","cytochrome C oxidase 6B",81.429
"11602","BraA09g048070.3C",-0.74305898975047,2.3993725772603,11.8170333313717,0.000586913014619342,0.00120842769291733,"AT3G57480","SAP13",NA,86.499
"11603","BraA06g005720.3C",0.773574458829626,2.54350462971877,11.8168543327952,0.000586969442054183,0.00120843971660694,"AT1G08570","ACHT4","atypical CYS  HIS rich thioredoxin 4",79.929
"11604","BraA09g029930.3C",-0.36983014241333,5.62355530997789,11.8156899687542,0.000587336629411417,0.00120909146875043,"AT4G09750",NA,NA,89.886
"11605","BraA08g032900.3C",1.15750536937754,1.90946788358029,11.8135063927008,0.000588025855231245,0.00121040599997966,"AT1G09010",NA,"glycoside hydrolase family 2 protein",85.981
"11606","BraA10g030490.3C",-0.701264869983547,2.80017690280572,11.8117258246782,0.000588588479693546,0.00121145972797858,"AT5G08160","ATPK3","serine/threonine protein kinase 3",85.82
"11607","BraA04g027430.3C",-1.39687550979859,1.59755255572334,11.8086102486377,0.00058957424840791,0.0012133841342266,"AT2G38830",NA,"Ubiquitin-conjugating enzyme/RWD-like protein",74.949
"11608","BraA08g012070.3C",-0.942020014219962,1.64777680452465,11.8072243165952,0.000590013293070138,0.00121418311034282,"AT4G16790",NA,NA,73.004
"11609","BraA08g023000.3C",-0.328568664254658,4.88261917323585,11.8043507795143,0.00059092464316045,0.00121595172534153,"AT4G38520","APD6","Protein phosphatase 2C family protein",84.46
"11610","BraA07g025930.3C",1.64786035278865,0.410352657710636,11.8040461384063,0.000591021344211463,0.00121595172534153,"AT1G80690",NA,"PPPDE putative thiol peptidase family protein",87.482
"11611","BraA09g034260.3C",-0.786972959358564,3.55388529798325,11.8040332664311,0.000591025430464687,0.00121595172534153,"AT1G30740","AtBBE12","FAD-binding Berberine family protein",83.718
"11612","BraA10g033560.3C",0.574175769471304,2.46445178211678,11.8033569998902,0.000591240153751232,0.00121628873517132,"AT5G02030","BLH9","POX (plant homeobox) family protein",86.858
"11613","BraA03g053690.3C",-0.929122133231849,1.85590511147267,11.7990563866079,0.00059260749802294,0.00121899663418341,"AT4G27435",NA,"Protein of unknown function (DUF1218)",89.08
"11614","BraA02g008610.3C",0.782408790862857,1.48452427761888,11.7988034636072,0.000592688012133845,0.00121901897343245,"AT5G19970",NA,NA,85.348
"11615","BraA09g062790.3C",-0.32529808261204,6.2834263062206,11.7987016711252,0.000592720419307512,0.00121901897343245,"AT1G08420","BSL2","BRI1 suppressor 1 (BSU1)-like 2",92.242
"11616","BraA03g054670.3C",-0.305532532183637,8.79349004932895,11.7909363943374,0.000595197894301921,0.0012240088928275,"AT4G28740",NA,NA,81.613
"11617","BraA03g065050.3C",-1.01703452205257,1.25473330727292,11.7837218155422,0.000597509041620049,0.00122865593408107,"AT2G20613",NA,"DNA-binding storekeeper protein-related transcriptional regulator",75.221
"11618","BraA06g038890.3C",-0.960008670765564,2.13646254584452,11.7832833916646,0.000597649779817852,0.00122883955416499,"AT3G25590",NA,NA,74.025
"11619","BraA01g021890.3C",0.684318133362592,2.90039100187173,11.782848797048,0.000597789321823234,0.00122902068333879,"AT4G14740","FL3","Plant protein of unknown function (DUF828) with plant pleckstrin homology-like region",86.695
"11620","BraA07g041380.3C",-0.425623467151372,4.99906206365305,11.7764912471186,0.000599834403493338,0.00123311912484069,"AT1G78230",NA,"Outer arm dynein light chain 1 protein",78.72
"11621","BraA09g043240.3C",-0.453363796120764,4.61184276680275,11.7733916486254,0.000600834035453287,0.00123506784604665,"AT3G52060","AtGnTL",NA,78.504
"11622","BraA08g001870.3C",-0.563730332810866,3.04151763277822,11.7703619131716,0.000601812762086983,0.00123697326284063,"AT3G01980",NA,"NAD(P)-binding Rossmann-fold superfamily protein",85.127
"11623","BraA01g041980.3C",-1.56022944441927,0.0632971208454587,11.7697426440849,0.000602013009029969,0.00123727839281665,"AT3G06540","AthREP",NA,81.956
"11624","BraA06g035790.3C",-0.837882649900086,1.65746966060745,11.7672001900908,0.000602835842742307,0.0012388211560183,"AT5G48150","PAT1","GRAS family transcription factor",83.3
"11625","BraA07g043120.3C",-1.58050197293213,0.288168367973981,11.7671028181118,0.000602867378546249,0.0012388211560183,"AT1G80290",NA,"Nucleotide-diphospho-sugar transferases superfamily protein",85.2
"11626","BraA02g007270.3C",-0.704736008225098,2.44897975134017,11.7651045004052,0.000603514940526498,0.00124004514874393,"AT5G17850","CCX2","Sodium/calcium exchanger family protein",81.091
"11627","BraA07g009390.3C",-0.62331687760261,2.29309834726148,11.7641902063765,0.000603811454922326,0.00124047512171531,"AT3G23690","CIL2",NA,79.152
"11628","BraA06g026940.3C",0.439630143349018,4.43251686193428,11.7641390161543,0.000603828060754588,0.00124047512171531,"AT5G63440","CSU4","Protein of unknown function (DUF167)",91.169
"11629","BraA02g042450.3C",-0.328614744590302,6.00622027003997,11.7604357587041,0.000605030601771303,0.00124283868046375,"AT5G23630","MIA","phosphate deficiency response 2",90.834
"11630","BraA04g020040.3C",-0.303002679203822,6.05119259524394,11.7598304060175,0.000605227404887894,0.00124313604883594,"AT2G27980",NA,"Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger domain",86.167
"11631","BraA06g033830.3C",0.506668250487686,2.48396605403065,11.759417020864,0.000605361835564723,0.00124330526420515,"AT5G27740","EMB161","ATPase family associated with various cellular activities (AAA)",92.582
"11632","BraA06g033890.3C",-0.60201424653122,3.42724477710296,11.754037277701,0.00060711405172525,0.00124679680773837,"AT5G27610","ALY1","DIRP ;Myb-like DNA-binding domain",75
"11633","BraA05g028310.3C",-0.540107397364106,3.34322101765125,11.7526156339347,0.000607577944972142,0.00124764222036401,"AT3G18990","REM39",NA,83.697
"11634","BraA09g039100.3C",-0.436184969744745,4.14110583612848,11.7482339320184,0.000609009980833573,0.00125047536721269,"AT1G27190","BIR3","Leucine-rich repeat protein kinase family protein",90.646
"11635","BraA02g009380.3C",1.66187528312111,0.0892402300056122,11.7479795476347,0.000609093223811149,0.00125053879934686,"AT5G21140","emb1379","embryo defective 1379",84.906
"11636","BraA02g025150.3C",-0.529650523182076,3.29537232560415,11.7453402603165,0.000609957564162484,0.00125220576596025,"AT1G79190",NA,"ARM repeat superfamily protein",85.307
"11637","BraA07g038080.3C",-0.934867550449442,7.17071029121063,11.7429375863215,0.000610745492990462,0.00125371559135139,"AT1G74100","ATSOT16","sulfotransferase 16",86.176
"11638","BraA08g016700.3C",0.461312554960876,4.08029346544892,11.7395826187926,0.000611847435295783,0.00125586969705668,"AT4G33220","ATPME44",NA,87.285
"11639","BraA02g006500.3C",-2.57320167798115,-0.179960726047745,11.7386914320262,0.000612140483791743,0.00125636325086495,"AT5G16480","AtPFA-DSP5","Phosphotyrosine protein phosphatases superfamily protein",88.423
"11640","BraA10g018770.3C",0.921648987406382,1.43772360659363,11.7383375045141,0.000612256904916403,0.0012564942392305,"AT5G22790","RER1","reticulata-related 1",87.767
"11641","BraA07g008150.3C",-0.444121210249776,4.03979349083158,11.7348183661597,0.000613415709524737,0.00125876423581539,"AT3G24820",NA,NA,74.517
"11642","BraA05g041990.3C",0.684682546290133,2.37446819342647,11.7340204629046,0.000613678756130744,0.00125919585350036,"AT3G03600","RPS2",NA,85.065
"11643","BraA06g000150.3C",-0.406016525855662,4.53321056974948,11.729969649192,0.000615015955406969,0.00126183124132626,"AT3G33530",NA,"Transducin family protein / WD-40 repeat family protein",89.087
"11644","BraA09g039300.3C",0.597768834812413,2.73651870149693,11.7294282697265,0.000615194890962958,0.00126208996524589,"AT1G24030",NA,"Protein kinase superfamily protein",88.741
"11645","BraA10g028580.3C",0.828174965268942,1.48378283336253,11.7253338871159,0.000616549860766249,0.0012647611055375,"AT5G05830",NA,"RING/FYVE/PHD zinc finger superfamily protein",81.682
"11646","BraA03g003220.3C",-0.515886849110156,2.91548404190065,11.7189729242583,0.000618660899361567,0.00126898261754672,"AT5G07890",NA,"myosin heavy chain-related",84.388
"11647","BraA04g011150.3C",0.653214327765721,2.3960073487073,11.7169477428906,0.000619334535291552,0.00127025529140934,"AT2G17280",NA,"Phosphoglycerate mutase family protein",88.358
"11648","BraA06g011810.3C",-1.08445814738533,2.49833400370526,11.7158488091084,0.000619700383534719,0.00127089652832052,"AT1G15780","AtMed15a",NA,79.096
"11649","BraA04g024790.3C",1.24416040904234,1.18459261909378,11.7144537198754,0.000620165139891477,0.00127174048087626,"AT2G34770","ATFAH1",NA,87.535
"11650","BraA06g032840.3C",0.651358938539142,3.79913224875626,11.7115348361757,0.000621138668115138,0.00127362751106733,"AT5G25570",NA,NA,92.308
"11651","BraA03g003630.3C",3.18279605709597,0.358530207183364,11.7106044006054,0.000621449318315398,0.00127415512109847,"AT5G08540",NA,NA,80.149
"11652","BraA01g041880.3C",-0.464940271886456,4.45545320489255,11.7098544815755,0.000621699812545653,0.00127455931360201,"AT3G06670","PSY2L","binding",88.277
"11653","BraA07g025130.3C",-0.71191452529149,2.74031006760649,11.7084411571776,0.000622172180193617,0.00127541826486442,"AT3G62420","ATBZIP53",NA,82.266
"11654","BraA07g036860.3C",-0.897712316603615,4.7870539192176,11.7068643202137,0.000622699625539959,0.00127638996523928,"AT1G72450","JAZ6","jasmonate-zim-domain protein 6",79.543
"11655","BraA06g044000.3C",0.93032125091693,2.07459453308853,11.7056250021469,0.000623114489135132,0.00127713075216302,"AT5G43020",NA,"Leucine-rich repeat protein kinase family protein",89.683
"11656","BraA03g002860.3C",-0.30114730040842,5.64142811592987,11.7001009758745,0.000624967062843712,0.00128081787896453,"AT5G07120","SNX2b","sorting nexin 2B",81.655
"11657","BraA04g019220.3C",0.659798079535218,2.33121642435146,11.6997200254674,0.000625095025708487,0.00128097023025858,"AT2G26270",NA,NA,84.191
"11658","BraA05g011440.3C",-1.26569743792512,1.06494822862906,11.6931261537281,0.000627314132783429,0.00128540744586812,"AT2G33385","arpc2b","actin-related protein C2B",82.823
"11659","BraA02g015710.3C",0.399708802722158,4.29101569083474,11.691549026147,0.000627846078584427,0.00128638709368083,"AT5G51660","ATCPSF160","cleavage and polyadenylation specificity factor 160",90.214
"11660","BraA02g018870.3C",-0.379221620888294,3.98116306738941,11.6863198935406,0.000629613062268416,0.00128989681230428,"AT1G68920","bHLH49","basic helix-loop-helix (bHLH) DNA-binding superfamily protein",80.146
"11661","BraA06g035990.3C",0.513964740628209,5.00727862324324,11.6813701136087,0.00063129027630698,0.00129322203245186,"AT5G47820","FRA1","P-loop containing nucleoside triphosphate hydrolases superfamily protein",88.571
"11662","BraA01g012880.3C",0.818617245597035,3.1069303656531,11.6782217464734,0.000632359435565489,0.00129530116590537,"AT4G22190",NA,NA,85.588
"11663","BraA01g014630.3C",0.670062757415577,2.53244420954267,11.6778454150981,0.000632487356864956,0.00129545211187431,"AT4G23930",NA,"Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family",77.312
"11664","BraA06g035880.3C",0.377175378756148,3.72578667982768,11.6735879596228,0.000633936358379954,0.00129830861873974,"AT5G47970",NA,"Aldolase-type TIM barrel family protein",88.574
"11665","BraA01g024210.3C",0.353902625270986,9.56317702722803,11.673045373587,0.000634121265246645,0.00129857597807217,"AT3G48560","AHAS",NA,83.325
"11666","BraA04g019960.3C",0.50736034840866,3.77537741291241,11.6690840735746,0.000635472880684045,0.00130123231388483,"AT2G27820","ADT3","prephenate dehydratase 1",79.701
"11667","BraA04g022180.3C",-1.13712012674183,0.907500443358175,11.6674793671637,0.000636021242280392,0.00130223123593935,"AT3G44300","AtNIT2",NA,83.11
"11668","BraA09g062500.3C",0.380988474993112,3.69545690349267,11.6673374986824,0.000636069744681024,0.00130223123593935,"AT1G09020","ATSNF4","homolog of yeast sucrose nonfermenting 4",90.847
"11669","BraA03g002960.3C",-0.533086838659911,4.07910944696215,11.6657012302319,0.000636629426877689,0.00130326538257385,"AT5G07440","GDH2","glutamate dehydrogenase 2",88.583
"11670","BraA06g030540.3C",0.328200590215135,5.57205461932388,11.6631450787145,0.000637504748700272,0.00130494545303788,"AT2G17320",NA,"Uncharacterised conserved protein (UCP030210)",87.377
"11671","BraA03g034230.3C",-0.391111154769483,3.88946578559649,11.6603792537611,0.000638453239731441,0.00130677499706149,"AT3G08650",NA,"ZIP metal ion transporter family",89.28
"11672","BraA08g014370.3C",-1.25391583394536,0.489484189419363,11.6590902971073,0.000638895751489652,0.00130756868673619,"AT4G21570",NA,"Protein of unknown function (DUF300)",90.508
"11673","BraA05g009010.3C",-0.400616741318606,5.49985313870159,11.6560314625706,0.000639947120263312,0.00130960822486507,"AT5G35450",NA,"Disease resistance protein (CC-NBS-LRR class) family",72.275
"11674","BraA08g020760.3C",-0.730860279045135,3.19816470936108,11.6549338525702,0.000640324811662637,0.00131026889677892,"AT4G35600","CST","Protein kinase superfamily protein",80.251
"11675","BraA06g035980.3C",-0.502453116555772,3.07853648282392,11.6545258880986,0.00064046525103136,0.00131044401855564,"AT5G47830",NA,NA,85.277
"11676","BraA08g008360.3C",1.45447118149865,0.6326071084696,11.6515527161726,0.000641489687895694,0.00131236074671445,"AT1G27150",NA,"Tetratricopeptide repeat (TPR)-like superfamily protein",82.278
"11677","BraA01g007950.3C",0.655827486659132,2.89301375947224,11.6514882833171,0.000641511907207999,0.00131236074671445,NA,NA,NA,NA
"11678","BraA03g017150.3C",-0.414416545564017,4.21169678259956,11.6502315856691,0.000641945427865305,0.00131313515849002,"AT2G32295",NA,"EXS (ERD1/XPR1/SYG1) family protein",89.708
"11679","BraA06g011580.3C",-1.10696690842821,3.62460048185349,11.649917631859,0.000642053778114085,0.00131314033825981,"AT1G15520","ABCG40","pleiotropic drug resistance 12",90.098
"11680","BraA03g017380.3C",1.35455390616749,0.663786305165525,11.6499056850832,0.000642057901493409,0.00131314033825981,"AT2G33050","AtRLP26","receptor like protein 26",84.122
"11681","BraA08g010790.3C",0.641721385472268,2.76702393949051,11.6449756524606,0.000643761766294946,0.0013165123767874,"AT4G14660","NRPE7",NA,85.847
"11682","BraA03g008070.3C",0.330118265615054,5.41610312420176,11.6428198284281,0.000644508273390961,0.00131792618000028,"AT5G17560","BolA4","BolA-like family protein",85.225
"11683","BraA04g022110.3C",-0.330017880544237,5.4499062250973,11.6405041212426,0.000645311117948393,0.00131945493328351,"AT2G30880","AtSWAP70","Pleckstrin homology (PH) domain-containing protein",88.978
"11684","BraA06g015260.3C",-0.392028027785741,4.44828993046831,11.6389311038985,0.000645857051522064,0.00132045816901396,"AT1G19715",NA,"Mannose-binding lectin superfamily protein",85.962
"11685","BraA05g031590.3C",-0.802211401554862,3.50136686833226,11.6360576856994,0.000646855508615398,0.0013223863405909,"AT3G15518",NA,NA,87.227
"11686","BraA06g037630.3C",-0.607881867974602,2.77362829207722,11.6356104029986,0.000647011070841887,0.00132259117407761,"AT3G27390",NA,NA,84.854
"11687","BraA05g023220.3C",-0.340598595460051,5.6100247334068,11.6354052041427,0.000647082450409602,0.00132262390479888,"AT1G32400","TOM2A","tobamovirus multiplication 2A",87.943
"11688","BraA09g017460.3C",-0.909034168503284,1.41845272504887,11.6342584462919,0.000647481502977727,0.00132332632983675,"AT1G59980","ARL2","ARG1-like 2",87.867
"11689","BraA08g007750.3C",-0.507480459392424,7.18036419255681,11.6335449304862,0.000647729919981129,0.00132372079121475,"AT1G36160","ACC1","acetyl-CoA carboxylase 1",91.285
"11690","BraA03g000900.3C",-0.902983210983651,1.30137082866206,11.6318025334696,0.000648336955944875,0.00132484800715237,"AT5G03140","LecRK-VIII.2","Concanavalin A-like lectin protein kinase family protein",84.758
"11691","BraA02g041010.3C",0.477345996580023,5.34877091532226,11.6257021916929,0.00065046679301597,0.00132908654106282,"AT5G26860","LON1","lon protease 1",90.195
"11692","BraA01g000640.3C",1.22348388687008,0.372221198175609,11.6246464333499,0.000650836110892263,0.00132972742191194,"AT4G39720",NA,"VQ motif-containing protein",83.258
"11693","BraA02g032920.3C",-0.53029643212826,3.17383816982621,11.6196106843369,0.000652600597193506,0.00133321842690143,"AT4G08450",NA,NA,69.141
"11694","BraA10g026110.3C",-0.680107513701202,2.36405922898941,11.6135087720063,0.00065474513433099,0.00133748518632621,"AT5G12210","AtRGTB1","RAB geranylgeranyl transferase beta subunit 1",90.021
"11695","BraA01g022430.3C",0.696784830220312,2.58040089583865,11.6131270224347,0.000654879537815429,0.00133764535265797,"AT3G51390","AtPAT10",NA,85.414
"11696","BraA03g025530.3C",1.28930502943614,0.643057606662415,11.6026282071507,0.000658586822599251,0.00134510277173828,"AT2G25690",NA,"Protein of unknown function (DUF581)",77.416
"11697","BraA10g028530.3C",0.538372401085107,2.79797116412079,11.5992958972957,0.000659767936003421,0.0013473998850346,"AT5G05780","AE3","RP non-ATPase subunit 8A",90.821
"11698","BraA10g022460.3C",0.295305558062589,8.22739146432074,11.5950433307229,0.000661278335720667,0.00135036902750002,"AT5G17560","BolA4","BolA-like family protein",85.768
"11699","BraA01g015360.3C",-0.727911476534799,2.76319475227683,11.592081367151,0.000662332410199558,0.00135240589920908,"AT4G24580","REN1",NA,84.887
"11700","BraA02g026510.3C",-0.526354260049899,3.00507194600994,11.5914591793284,0.000662554043880504,0.00135274282053141,"AT4G00560",NA,"NAD(P)-binding Rossmann-fold superfamily protein",82.482
"11701","BraA09g056270.3C",0.896195148443429,1.99881188708189,11.5893779708865,0.000663295949555083,0.00135414183770377,"AT2G20300","ALE2","Protein kinase superfamily protein",83.737
"11702","BraA03g039980.3C",0.540961581541773,2.63665925997894,11.5887206402749,0.000663530447984645,0.00135450481468614,NA,NA,NA,NA
"11703","BraA05g034470.3C",-0.548874996575469,2.99424856296113,11.584983542489,0.000664865225581133,0.00135711360409144,"AT3G12620",NA,"Protein phosphatase 2C family protein",88.624
"11704","BraA02g026540.3C",-1.61284791867068,0.808105108733117,11.5818082584332,0.000666001471384828,0.00135931674200622,"AT4G00700","MCTP9",NA,82.922
"11705","BraA07g015210.3C",-1.38930069260966,0.770525740871298,11.5759175212004,0.000668114614049437,0.00136348451707531,"AT1G21360","GLTP2","glycolipid transfer protein 2",87.912
"11706","BraA03g029620.3C",-0.73233979315331,3.24525801180531,11.5757977686543,0.00066815764220042,0.00136348451707531,"AT4G01450","UMAMIT30","nodulin MtN21 /EamA-like transporter family protein",83.838
