"","genes","logFC","logCPM","LR","PValue","FDR","AGI","At_symbol","At_short_description","perc_ID"
"10589","BraA07g038980.3C",0.195036471073441,5.42909526927749,1.45706590133407,0.2273975440945,0.512989993464481,"AT1G75410","BLH3","BEL1-like homeodomain 3",80.685
"10590","BraA02g009720.3C",0.258382722002712,3.03407656915,1.45687006952332,0.2274287827061,0.512989993464481,"AT5G22350","ELM1","Protein of unknown function (DUF1022)",89.486
"10591","BraA10g033000.3C",-0.997454502221283,0.122415404257391,1.45674213827458,0.227449192771808,0.512989993464481,"AT5G02760","APD7","Protein phosphatase 2C family protein",87.511
"10592","BraA04g025210.3C",0.242215808715561,2.87777003155801,1.45666770531249,0.227461068769917,0.512989993464481,"AT2G35610","XEG113",NA,87.841
"10593","BraA04g028040.3C",0.304613279078762,3.20078835730346,1.45644466084576,0.22749666063475,0.512995458276531,"AT2G39940","COI1",NA,77.253
"10594","BraA04g022010.3C",0.205075119002707,5.39019222118479,1.45635734800129,0.227510595226777,0.512995458276531,"AT2G30800","ATVT-1","helicase in vascular tissue and tapetum",88.032
"10595","BraA04g000150.3C",-0.324966462023951,3.78231149287045,1.45592617624133,0.227579422629719,0.512995458276531,"AT3G63210","MARD1",NA,78.042
"10596","BraA06g012250.3C",-0.317874608774099,2.28084277746068,1.45589266526474,0.227584772992845,0.512995458276531,"AT1G16310",NA,"Cation efflux family protein",90.826
"10597","BraA08g023090.3C",-0.144646257687181,7.99082704110876,1.45585355345765,0.22759101777592,0.512995458276531,"AT4G14210","PDE226","phytoene desaturase 3",89.524
"10598","BraA01g011360.3C",0.172557227630255,4.54302889274709,1.4558452595598,0.22759234204683,0.512995458276531,"AT4G20280","TAF11",NA,80.569
"10599","BraA02g008480.3C",0.303459918520691,2.12400472706714,1.45502294761954,0.227723685037322,0.513243078419809,"AT5G19860",NA,"Protein of unknown function, DUF538",74.498
"10600","BraA02g039340.3C",-0.208173494784258,5.33918030995432,1.45437360452667,0.227827465145525,0.51342853654682,"AT5G48030","GFA2","gametophytic factor 2",87.354
"10601","BraA01g038180.3C",-0.153081441955919,5.39699999030626,1.45390998406252,0.227901597263785,0.513529224276031,"AT3G13360","WIP3",NA,69.956
"10602","BraA07g028530.3C",0.320685601314941,3.22368218427528,1.45379413619671,0.227920125668646,0.513529224276031,"AT1G73840","ESP1","hydroxyproline-rich glycoprotein family protein",84.349
"10603","BraA06g011470.3C",0.198931428892151,4.02403460804798,1.45369091466294,0.227936636177108,0.513529224276031,"AT1G15400",NA,NA,81.585
"10604","BraA03g047560.3C",-0.142461710606039,8.6721514069413,1.45325505956633,0.228006368007708,0.513637883720117,"AT4G17520","HLN",NA,79.918
"10605","BraA06g032170.3C",-0.249179119042158,3.61705145157229,1.45286210360052,0.228069258461909,0.513731112318538,"AT5G24850","CRY3","cryptochrome 3",86.179
"10606","BraA04g029080.3C",-0.524201228132946,1.40408472751454,1.45187105930689,0.228227962372497,0.514018786134753,"AT2G41130","bHLH106",NA,88.889
"10607","BraA10g003750.3C",-0.168983214176271,5.35298436333797,1.45179588505747,0.228240006050373,0.514018786134753,"AT1G05150",NA,"Calcium-binding tetratricopeptide family protein",84.256
"10608","BraA03g024690.3C",-0.175062541449564,5.85628304398677,1.45142804274629,0.228298949147038,0.514103063463844,"AT2G29690","ASA2",NA,85.514
"10609","BraA03g048500.3C",0.536231854421213,1.47844256297258,1.45118100601109,0.22833854462212,0.514143760385824,"AT4G18830","ATOFP5",NA,80.298
"10610","BraA09g057500.3C",-0.297144269849018,3.66189954917387,1.45096531391973,0.228373122879319,0.514173153566557,"AT1G17880","ATBTF3","basic transcription factor 3",89.518
"10611","BraA05g011830.3C",-1.03078513990339,-0.0798442284482346,1.45045313548548,0.228455257010327,0.514309601306446,"AT2G32960","AtPFA-DSP2",NA,82.51
"10612","BraA09g038120.3C",-0.442423536648354,3.05148026027346,1.45013591722336,0.228506144694848,0.514375686437103,"AT3G12550","FDM3","XH/XS domain-containing protein",81.39
"10613","BraA05g003570.3C",0.339283654977422,2.47287958853205,1.44990730213003,0.228542827246439,0.514409785853476,"AT2G43420","RTN20",NA,86.749
"10614","BraA07g026890.3C",0.831968375132959,-0.0208157865612349,1.44975951393905,0.228566544446856,0.514414698864378,"AT1G77770",NA,"Protein of unknown function (DUF1644)",81.305
"10615","BraA10g032750.3C",-0.176158205408406,5.57842262717007,1.44955621648863,0.228599174669328,0.514439668817797,"AT5G20620","UBQ4","ubiquitin 4",84.632
"10616","BraA04g019560.3C",-0.226848219203563,4.07865695732814,1.44912005041487,0.228669200346064,0.514501858094774,"AT2G27210","BSL3","BRI1 suppressor 1 (BSU1)-like 3",92.805
"10617","BraA03g060230.3C",0.212932920377583,4.73095325084315,1.44881443180268,0.228718282243618,0.514501858094774,"AT2G16920","PFU2","ubiquitin-conjugating enzyme 23",79.469
"10618","BraA01g021980.3C",-0.44046793653356,1.10843374610243,1.4487949662504,0.228721408811988,0.514501858094774,"AT4G14720","PPD2",NA,83.09
"10619","BraA10g017000.3C",0.177379439060904,4.78566459358446,1.4487344253392,0.228731133257237,0.514501858094774,"AT5G59210",NA,"myosin heavy chain-related",89.119
"10620","BraA06g004980.3C",-0.280385499018858,4.31894800919393,1.44870903686042,0.228735211455462,0.514501858094774,"AT1G07770","RPS15A","ribosomal protein S15A",91.094
"10621","BraA09g066300.3C",-0.162061018336256,4.6638575264984,1.44857939169892,0.228756037961512,0.514501858094774,"AT1G01860","PFC1","Ribosomal RNA adenine dimethylase family protein",89.229
"10622","BraA09g065370.3C",0.204166432598706,4.93175653579615,1.44832587052297,0.228796770799195,0.514503362757491,"AT1G03090","MCCA","methylcrotonyl-CoA carboxylase alpha chain, mitochondrial / 3-methylcrotonyl-CoA carboxylase 1 (MCCA)",90.691
"10623","BraA03g000450.3C",-0.28051290586762,2.20115472300085,1.44798360014173,0.228851776676634,0.514503362757491,"AT5G01030",NA,"Protein of unknown function (DUF3527)",79.541
"10624","BraA06g018770.3C",-0.868226927511236,0.650776868628728,1.44787865747589,0.228868645079168,0.514503362757491,"AT3G48160","DEL1","DP-E2F-like 1",80.651
"10625","BraA06g040780.3C",-0.181677001337994,5.10746522037866,1.44783404330263,0.228875816780021,0.514503362757491,"AT2G01070",NA,"Lung seven transmembrane receptor family protein",82.699
"10626","BraA05g003410.3C",0.360479436400265,2.04980061981549,1.44781375415402,0.228879078337628,0.514503362757491,"AT2G43120","PRN2","RmlC-like cupins superfamily protein",90.716
"10627","BraA04g024490.3C",0.26294516642197,2.6136231395395,1.44766639752277,0.228902768153723,0.514503362757491,"AT3G18430",NA,"Calcium-binding EF-hand family protein",90.323
"10628","BraA05g036950.3C",-0.481015189957313,2.04095687519111,1.44763712803367,0.228907474019868,0.514503362757491,"AT3G09580",NA,NA,83.578
"10629","BraA09g035530.3C",0.212954675463721,5.32887797325063,1.44735263409421,0.228953220222393,0.514557768809156,"AT1G29340","ATPUB17","plant U-box 17",76.803
"10630","BraA03g050540.3C",-0.249378978548867,2.95588260012122,1.44700496139847,0.229009140417011,0.514592734943244,"AT4G22840","BASS6","Sodium Bile acid symporter family",87.958
"10631","BraA08g010810.3C",-0.295028565999268,3.39446307087202,1.44698804161501,0.229011862239687,0.514592734943244,"AT4G14740","FL3","Plant protein of unknown function (DUF828) with plant pleckstrin homology-like region",84.277
"10632","BraA01g043240.3C",0.306054078081537,2.4172773070686,1.44637848205686,0.229109945797472,0.514764708917421,"AT3G04060","anac046","NAC domain containing protein 46",85.063
"10633","BraA01g022530.3C",-0.413729924248467,0.684944343638527,1.44590938647319,0.229185461886257,0.514885950676094,"AT3G51160","GMD2",NA,84.84
"10634","BraA05g023820.3C",0.264905642739814,3.39742355401382,1.4455946668788,0.229236142968684,0.51490959733104,"AT1G31940",NA,NA,85.744
"10635","BraA09g005140.3C",-0.681360302080104,0.759555972411673,1.44557632070353,0.229239097773594,0.51490959733104,"AT5G27700","EVR1L1","Ribosomal protein S21e",90.361
"10636","BraA02g009760.3C",-0.324982243925913,2.83442526105489,1.44500411865193,0.229331278720842,0.51506821982733,"AT5G22400",NA,"Rho GTPase activating protein with PAK-box/P21-Rho-binding domain",81.455
"10637","BraA01g015910.3C",0.707422966411656,0.300093085295017,1.44458579376139,0.229398698515901,0.515167115207475,"AT4G25200","ATHSP23.6-MITO",NA,83.515
"10638","BraA07g029840.3C",0.769156781739598,0.365521283008527,1.44446331028871,0.229418443217394,0.515167115207475,"AT1G70710","ATGH9B1","glycosyl hydrolase 9B1",88.284
"10639","BraA09g014730.3C",0.175425331092218,6.83814526222906,1.4440362121049,0.229487308730949,0.515273318071708,NA,NA,NA,NA
"10640","BraA03g054810.3C",0.6112469038895,0.0982282877289081,1.44388102972075,0.229512336577383,0.515281080466215,"AT4G29000",NA,"Tesmin/TSO1-like CXC domain-containing protein",85.843
"10641","BraA08g006750.3C",0.217866317091782,3.79007600832476,1.44308493885118,0.229640781972189,0.515521003641729,"AT4G13030",NA,"P-loop containing nucleoside triphosphate hydrolases superfamily protein",73.898
"10642","BraA10g025820.3C",0.783779790752047,0.100444549676743,1.44271752329963,0.229700091884176,0.515605693941853,"AT5G12870","ATMYB46","myb domain protein 46",88.636
"10643","BraA04g029530.3C",-0.214134945367337,4.72837391260083,1.44235888092082,0.22975800338529,0.515685874486737,"AT2G41890",NA,"curculin-like (mannose-binding) lectin family protein / PAN domain-containing protein",78.069
"10644","BraA10g027280.3C",0.324251685020084,3.09685132445724,1.44222895584765,0.229778987275487,0.515685874486737,"AT5G10650","JUL1","RING/U-box superfamily protein",81.052
"10645","BraA08g034460.3C",1.01339619626878,0.0386002118357293,1.4419514537279,0.229823813715458,0.515687326355633,"AT5G40170","AtRLP54","receptor like protein 54",76.058
"10646","BraA01g001700.3C",0.671235449227514,2.25776803388352,1.44184493067313,0.22984102376678,0.515687326355633,"AT4G36950","MAPKKK21",NA,78.298
"10647","BraA10g011820.3C",0.764970991019317,0.490971842517805,1.4418240507722,0.229844397342114,0.515687326355633,"AT5G53486",NA,NA,83.158
"10648","BraA01g029890.3C",-0.167935237078395,4.30387131609296,1.44136269443438,0.229918954123041,0.515719070544864,"AT3G24040",NA,NA,84.69
"10649","BraA03g000950.3C",-0.800120557646749,0.00898753575746316,1.44106697205878,0.229966759205026,0.515719070544864,"AT5G02890",NA,"HXXXD-type acyl-transferase family protein. Overexpression causes a glossy phenotype and defects in cuticular wax deposition. OE plants are blocked in  very long chain fatty acid elongation (C28 and higher).",78.832
"10650","BraA06g025340.3C",0.137547748887905,5.57644122070533,1.44105160898814,0.229969243053621,0.515719070544864,"AT5G61840","GUT1","Exostosin family protein",91.054
"10651","BraA03g004090.3C",-0.238727190665436,3.10386337666187,1.44099636474512,0.229978175020521,0.515719070544864,"AT5G10010","HIT4",NA,85.795
"10652","BraA03g007480.3C",0.520521157451048,1.00204081124002,1.44084226225731,0.230003092736518,0.515719070544864,"AT5G16440","IPP1","isopentenyl diphosphate isomerase 1",89.877
"10653","BraA01g012560.3C",-0.233841521041284,4.27871958004329,1.44081718117164,0.230007148549018,0.515719070544864,"AT4G21860","MSRB2","methionine sulfoxide reductase B 2",86.004
"10654","BraA07g029010.3C",0.22753518939868,4.10379782777834,1.44080159383951,0.230009669188922,0.515719070544864,"AT1G72850",NA,"Disease resistance protein (TIR-NBS class)",73.494
"10655","BraA02g017130.3C",0.230585615265254,3.57259902888558,1.44019310459597,0.23010809448299,0.515802860151131,"AT1G66740","ASF1A","ASF1 like histone chaperone",87.958
"10656","BraA02g014440.3C",-0.409728990966119,2.77676360230405,1.4401737159893,0.230111231493041,0.515802860151131,"AT5G53730","NHL26","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family",87.85
"10657","BraA06g040670.3C",-0.233255801999465,7.1568390947805,1.44017009823991,0.230111816838187,0.515802860151131,"AT2G01250","RPL7B","Ribosomal protein L30/L7 family protein",91.221
"10658","BraA06g014110.3C",0.286296136438014,3.95342376517528,1.44001302266702,0.230137233104763,0.515811430325255,"AT1G18485",NA,"Pentatricopeptide repeat (PPR) superfamily protein",85.692
"10659","BraA06g027650.3C",0.257637110650838,4.3080624115667,1.43967089833761,0.230192603663379,0.515850546414689,"AT5G64180",NA,NA,91.405
"10660","BraA03g029330.3C",-0.486137635474437,1.9037259561819,1.4393704154767,0.230241248067001,0.515850546414689,"AT4G02050","STP7",NA,87.386
"10661","BraA03g017500.3C",0.40011909182335,1.5926650237795,1.43930098278542,0.230252490109965,0.515850546414689,"AT2G32930","ZFN2","zinc finger nuclease 2",75.872
"10662","BraA04g021940.3C",-0.343366434104318,2.89338051915512,1.4391201447458,0.230281773212265,0.515850546414689,"AT2G30695",NA,NA,92.982
"10663","BraA06g030970.3C",-0.220726222152672,3.90777122490913,1.43911783987169,0.230282146469474,0.515850546414689,"AT5G23535",NA,"KOW domain-containing protein",91.25
"10664","BraA03g003480.3C",-0.234209037040776,3.39418195710194,1.43910483431723,0.230284252635894,0.515850546414689,"AT5G08340",NA,"Nucleotidylyl transferase superfamily protein",85.495
"10665","BraA03g063270.3C",-0.153672363521019,6.72637041072007,1.43821090882896,0.230429073805116,0.516090020682846,"AT1G62810","CuAO1","Copper amine oxidase family protein",86.614
"10666","BraA03g014860.3C",-0.288457494959624,3.96742778572412,1.43817824835443,0.230434367071468,0.516090020682846,"AT4G25740",NA,"RNA binding Plectin/S10 domain-containing protein",82.784
"10667","BraA07g031090.3C",0.159509392876566,9.56414918300568,1.437914536854,0.230477112028197,0.516092820148753,"AT1G67870",NA,"glycine-rich protein",72.202
"10668","BraA05g029670.3C",0.307908879153159,1.882273810382,1.43787424122793,0.230483644381712,0.516092820148753,"AT3G17860","JAI3","jasmonate-zim-domain protein 3",85.836
"10669","BraA09g015000.3C",-0.258051674268885,3.72673383739933,1.43777069659192,0.230500431102103,0.516092820148753,"AT1G63780","IMP4","Ribosomal RNA processing Brix domain protein",85.341
"10670","BraA08g010310.3C",-0.171541785456839,3.87914124557311,1.43700872725474,0.230624007375618,0.516321114169518,"AT1G30970","SUF4","zinc finger (C2H2 type) family protein",80.544
"10671","BraA02g005440.3C",0.346108177388228,1.79714303884649,1.43595972003224,0.2307942661674,0.516653868447835,"AT5G14420","RGLG2","RING domain ligase2",84.61
"10672","BraA06g026170.3C",0.221522463456014,5.86126047046881,1.43444506749428,0.231040368827305,0.517129786291782,"AT5G62570","CBP60a","Calmodulin binding protein-like",87.026
"10673","BraA03g016500.3C",-0.283398801235964,3.09530723219517,1.43429409390176,0.231064916545307,0.517129786291782,"AT2G31010",NA,"Protein kinase superfamily protein",90.148
"10674","BraA01g033670.3C",0.406208273526176,1.98590585160541,1.43417891732777,0.231083645922489,0.517129786291782,"AT3G19440",NA,NA,81.496
"10675","BraA07g036360.3C",-0.270836195996115,3.28208386274503,1.4340844281993,0.231099012588766,0.517129786291782,"AT1G71900","ENOR3L4","Protein of unknown function (DUF803)",85.265
"10676","BraA05g039350.3C",0.395031426933884,2.29514098116197,1.43390910865254,0.231127527884332,0.517129786291782,"AT3G05990",NA,NA,82.916
"10677","BraA10g016460.3C",-0.31154830945359,3.13264880700438,1.43372734191064,0.231157096280559,0.517129786291782,"AT5G58580","ATL63","TOXICOS EN LEVADURA 63",77.571
"10678","BraA02g008200.3C",0.209675065530832,3.43626716606243,1.43371932846279,0.231158399950756,0.517129786291782,"AT5G19500",NA,"Tryptophan/tyrosine permease",86.54
"10679","BraA08g031390.3C",-0.224259059923658,4.17115438739568,1.43330644011573,0.231225582816747,0.517224008162176,"AT1G11790","ADT1","arogenate dehydratase 1",86.218
"10680","BraA03g056550.3C",0.908987674559345,0.507442704071016,1.43319437511293,0.231243821465675,0.517224008162176,"AT4G31400","AtCTF7","damaged DNA binding;DNA-directed DNA polymerases",83.366
"10681","BraA05g000960.3C",0.171928746005755,4.06462705257807,1.43283269631148,0.231302696753206,0.51726040792428,"AT2G46915",NA,"Protein of unknown function (DUF3754)",82.5
"10682","BraA09g050810.3C",0.553425589559884,1.39341540301223,1.4328283618663,0.231303402438344,0.51726040792428,"AT3G61240","RH12","DEA(D/H)-box RNA helicase family protein",91.176
"10683","BraA01g002490.3C",-0.222789247727654,5.23778841101346,1.43262073840136,0.231337208374476,0.517287581545397,"AT2G18020","EMB2296",NA,90.608
"10684","BraA08g017580.3C",-0.461455823222319,1.05790375632542,1.43206534101969,0.231427669302553,0.517441423090545,"AT5G18980",NA,"ARM repeat superfamily protein",80.543
"10685","BraA04g016660.3C",0.220455335773297,3.31153974379389,1.4318551295292,0.231461918849017,0.517443326456227,"AT2G22740","SDG23","SU(VAR)3-9 homolog 6",77.488
"10686","BraA05g018210.3C",-0.389148314741214,3.35247015957264,1.43140518607005,0.231535248235961,0.517443326456227,"AT1G51650",NA,"ATP synthase epsilon chain, mitochondrial",84.977
"10687","BraA05g024040.3C",-0.472422647200099,1.67281593953216,1.43129364251086,0.231553431345526,0.517443326456227,"AT3G23090","WDL3","TPX2 (targeting protein for Xklp2) protein family",79.962
"10688","BraA01g027820.3C",0.476164309360462,1.21711615336834,1.43100463166196,0.231600552039709,0.517443326456227,"AT1G59850",NA,"ARM repeat superfamily protein",80.528
"10689","BraA07g019910.3C",0.565010622640639,1.24075173078169,1.43094416244432,0.231610412480774,0.517443326456227,"AT5G39660","CDF2","cycling DOF factor 2",75.147
"10690","BraA03g033090.3C",-0.23906110442213,5.08476196277392,1.43089739715595,0.231618038631559,0.517443326456227,"AT3G07050","NSN1",NA,85.626
"10691","BraA10g028980.3C",-0.554456884402356,0.457791701500228,1.43087470223402,0.231621739667276,0.517443326456227,"AT1G19950","HVA22H","HVA22-like protein H (ATHVA22H)",73.333
"10692","BraA02g011610.3C",0.220274038924073,6.06239279281411,1.43086811169482,0.231622814450633,0.517443326456227,"AT5G58430","ATEXO70B1","exocyst subunit exo70 family protein B1",80.765
"10693","BraA08g009620.3C",-0.5024845818587,2.39729615156419,1.43086408203749,0.231623471609027,0.517443326456227,"AT4G13990",NA,NA,84.142
"10694","BraA03g028760.3C",0.729302817376774,0.15762182653824,1.43002972672977,0.231759587127359,0.517668691210266,"AT4G02980","ABP","endoplasmic reticulum auxin binding protein 1",88.758
"10695","BraA01g018450.3C",-0.303510504572503,2.35543144484312,1.42998005779792,0.23176769308832,0.517668691210266,"AT4G27657",NA,NA,82.54
"10696","BraA03g007260.3C",-0.3944001010164,2.89159185363228,1.42966828556915,0.231818582075088,0.517733946205094,"AT5G16000","AtNIK1","NSP-interacting kinase 1",90.066
"10697","BraA03g008100.3C",-0.301204990102534,2.87354260777962,1.42943747620497,0.231856264593062,0.517769696980373,"AT5G17650",NA,"glycine/proline-rich protein",84.358
"10698","BraA02g015700.3C",0.666525634284162,0.988281942045986,1.42911840793285,0.231908368654915,0.517833161565572,"AT5G51670",NA,"Protein of unknown function (DUF668)",85.514
"10699","BraA09g009460.3C",-0.123108065661382,6.05522314724717,1.42899797566224,0.231928038998244,0.517833161565572,"AT5G66680","DGL1","dolichyl-diphosphooligosaccharide-protein glycosyltransferase 48kDa subunit family protein",91.172
"10700","BraA06g018350.3C",-0.710264785141059,0.428530670618687,1.42860245211734,0.231992654486811,0.51792902153093,"AT3G48610","NPC6",NA,90.5
"10701","BraA05g014200.3C",-0.255871926717168,4.43924132607091,1.42821313314279,0.232056277571678,0.518022648222806,"AT2G30070","ATKT1","potassium transporter 1",87.906
"10702","BraA01g039470.3C",-0.227940384764233,4.06242158805868,1.42796538370585,0.232096776117047,0.51804436508934,"AT3G11660","NHL1",NA,88.925
"10703","BraA08g026570.3C",-0.141154254911219,8.55225504664648,1.42784519166254,0.232116426471563,0.51804436508934,"AT1G23310","AOAT1","glutamate:glyoxylate aminotransferase",92.125
"10704","BraA05g015250.3C",0.503457084693327,0.994268536424092,1.42775566178274,0.232131065133803,0.51804436508934,"AT4G13330",NA,"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein",84.3
"10705","BraA07g025050.3C",0.228483284930221,4.96089801324025,1.42684933412107,0.232279317796745,0.5182234548609,"AT3G62240",NA,NA,80.859
"10706","BraA08g027560.3C",0.404900323796943,1.58443328920694,1.42670464093852,0.232302996581025,0.5182234548609,"AT1G21000",NA,"PLATZ transcription factor family protein",88.394
"10707","BraA07g035440.3C",0.900051234601617,0.723426560279727,1.42663311423701,0.232314702875898,0.5182234548609,"AT1G70710","ATGH9B1","glycosyl hydrolase 9B1",89.151
"10708","BraA07g002120.3C",-0.174274887119094,4.68713835351735,1.42657756567705,0.232323794626931,0.5182234548609,"AT2G18620","GGPPS2","Terpenoid synthases superfamily protein",85.023
"10709","BraA10g032070.3C",0.32151807307417,2.28919655368553,1.4263867849002,0.232355023393836,0.5182234548609,"AT5G04270",NA,"DHHC-type zinc finger family protein",87.891
"10710","BraA02g001500.3C",0.266471633620262,5.0053282300211,1.42632834830761,0.232364589851083,0.5182234548609,"AT5G04890","RTM2","HSP20-like chaperones superfamily protein",74
"10711","BraA03g043430.3C",-0.669799630402121,0.00284665620214414,1.42627075168608,0.2323740192648,0.5182234548609,"AT2G16990",NA,"Major facilitator superfamily protein",81.438
"10712","BraA03g049460.3C",0.234287193323141,3.68147173623555,1.42613247109414,0.232396659716632,0.5182234548609,"AT4G21160","AGD12","Calcium-dependent ARF-type GTPase activating protein family",89.713
"10713","BraA04g018790.3C",0.291653235954461,2.60913061290338,1.42607201698826,0.232406558603685,0.5182234548609,"AT2G25560",NA,"DNAJ heat shock N-terminal domain-containing protein",73.544
"10714","BraA07g028550.3C",0.495664236993811,2.23784311838675,1.42535717375157,0.232523647199776,0.51843614749937,"AT1G73805","SARD1","Calmodulin binding protein-like",82.283
"10715","BraA04g030650.3C",0.307700411144497,3.71088400285119,1.42501896207848,0.23257906980225,0.518511322392547,"AT2G43000","ANAC042","NAC domain containing protein 42",86.152
"10716","BraA05g042140.3C",0.198310559870675,3.50292744461908,1.42476416237126,0.232620834256705,0.518550135228812,"AT3G03880",NA,NA,76.061
"10717","BraA08g027520.3C",0.143510491615271,7.92634316775995,1.42454019602119,0.232657552265859,0.518550135228812,"AT1G21065",NA,NA,86.397
"10718","BraA01g005840.3C",0.212079752859572,4.61227924875186,1.42451549654001,0.232661602033758,0.518550135228812,"AT4G32180","ATPANK2","pantothenate kinase 2",91.24
"10719","BraA03g000330.3C",0.303902858374679,3.16214956145348,1.4240653767821,0.232735419329031,0.518664356140558,"AT5G37450",NA,"Leucine-rich repeat protein kinase family protein",81.848
"10720","BraA02g025330.3C",-0.337181424224071,1.77984300321836,1.42393823509203,0.232756275026238,0.518664356140558,"AT1G16340","AtKDO8PS","Aldolase superfamily protein",86.736
"10721","BraA03g028470.3C",-0.180416137728443,10.1033249621451,1.42349366131472,0.232829218467296,0.518754701332673,"AT4G03520","ATHM2","Thioredoxin superfamily protein",79.857
"10722","BraA06g036470.3C",-0.339191712637854,2.46870807972045,1.4234264372591,0.23284025065677,0.518754701332673,"AT3G29270",NA,"RING/U-box superfamily protein",82.781
"10723","BraA09g045670.3C",0.253884954215149,3.45306633554863,1.42305037748184,0.232901977750802,0.518819919957099,"AT3G54840","ARA-6","Ras-related small GTP-binding family protein",92.383
"10724","BraA09g049450.3C",-0.369288934809654,2.22120822137773,1.42298347452411,0.232912961387304,0.518819919957099,"AT3G59570",NA,NA,81.177
"10725","BraA09g016260.3C",-0.154495881028194,5.79685266905189,1.42208473104388,0.233060571167666,0.519012325864451,"AT1G61730",NA,"DNA-binding storekeeper protein-related transcriptional regulator",70.383
"10726","BraA08g022640.3C",0.18115021523264,3.7666808392129,1.42208144336517,0.233061111343972,0.519012325864451,"AT4G39100","SHL","PHD finger family protein / bromo-adjacent homology (BAH) domain-containing protein",85.362
"10727","BraA01g011820.3C",0.302335149157585,2.87409858796362,1.42201017578356,0.23307282121118,0.519012325864451,"AT4G21060","AtGALT2","Galactosyltransferase family protein",87.777
"10728","BraA02g017300.3C",-0.299412484952256,2.94071368826307,1.4219284795192,0.23308624547362,0.519012325864451,"AT1G67040","TRM22",NA,75.75
"10729","BraA07g035910.3C",-0.199782837768562,4.42822998839709,1.42177581084238,0.233111334367737,0.519019811294296,"AT5G26780","SHM2","serine hydroxymethyltransferase 2",87.57
"10730","BraA07g033340.3C",-0.169310670300701,4.85516689347283,1.42136615314259,0.23317867182291,0.519121352516839,"AT1G68140",NA,"Protein of unknown function (DUF1644)",80.097
"10731","BraA08g030380.3C",0.355960751580512,2.08992754907992,1.42108497323601,0.23322490435018,0.51917589368345,"AT1G13960","WRKY4","WRKY DNA-binding protein 4",76.066
"10732","BraA07g007460.3C",0.300868275419679,3.06705233825783,1.42067802211752,0.233291836209372,0.519276498636738,"AT2G04340",NA,NA,89.293
"10733","BraA03g014830.3C",0.18539178910923,4.46460136110023,1.41988628992238,0.233422120098854,0.519483978298539,"AT2G25840","OVA4","Nucleotidylyl transferase superfamily protein",85.952
"10734","BraA06g001980.3C",0.55611446176544,0.872625256728608,1.41984727499554,0.233428542492319,0.519483978298539,"AT1G52540",NA,"Protein kinase superfamily protein",83.317
"10735","BraA09g044140.3C",0.229633145837147,4.23630214969523,1.41925885277846,0.233525430781434,0.519651186819459,"AT3G53180","NodGS",NA,86.597
"10736","BraA04g018070.3C",0.332896906634692,3.01507693201136,1.41881172797232,0.233599085849977,0.519726865583357,"AT2G24580",NA,"FAD-dependent oxidoreductase family protein",85.946
"10737","BraA08g033260.3C",-0.925633165217432,-0.010480347102496,1.41878825337071,0.233602953607188,0.519726865583357,"AT1G08210",NA,"Eukaryotic aspartyl protease family protein",89.208
"10738","BraA03g008060.3C",-0.482865981265362,4.09904643143622,1.41821084945271,0.233698113059304,0.51983651789548,"AT5G17540",NA,"HXXXD-type acyl-transferase family protein",80.49
"10739","BraA01g004300.3C",-0.272083960773303,5.38196664185135,1.41820304357353,0.233699399833553,0.51983651789548,"AT4G33925","SSN2",NA,92.089
"10740","BraA03g042340.3C",-0.154973188171749,10.1391490814315,1.41809310640222,0.233717523534723,0.51983651789548,"AT2G13360","AGT","alanine:glyoxylate aminotransferase",90.879
"10741","BraA07g020160.3C",-0.256102357369668,4.68499588830012,1.41748607891708,0.23381762569215,0.52001074783857,"AT2G44860",NA,"Ribosomal protein L24e family protein",81.818
"10742","BraA06g029400.3C",0.133595956443474,6.43158170695379,1.41688836860177,0.233916242039653,0.52018164120678,"AT5G65910",NA,"BSD domain-containing protein",80.609
"10743","BraA02g006770.3C",0.48407043777073,0.68193227456052,1.41673412101697,0.23394169954177,0.520189827669534,"AT5G17010",NA,"Major facilitator superfamily protein",91.071
"10744","BraA10g002500.3C",0.747065269069476,0.405570419792858,1.41659716470193,0.233964306046098,0.520191673755509,"AT1G03920",NA,"Protein kinase family protein",87.313
"10745","BraA01g005780.3C",-0.909772881305214,0.958797513824596,1.41631300886758,0.234011218259751,0.520247555308416,"AT4G32280","IAA29",NA,75.099
"10746","BraA06g040720.3C",0.326562827325962,3.18935101933497,1.41595120866772,0.234070965493883,0.520292620000381,"AT2G01150","RHA2B","RING-H2 finger protein 2B",75.062
"10747","BraA06g016590.3C",0.198115059268989,7.92191850226541,1.4158738526684,0.234083742360314,0.520292620000381,"AT1G21130","IGMT4","O-methyltransferase family protein",89.305
"10748","BraA04g016210.3C",0.733634328447276,1.01467975135605,1.4157946192252,0.23409683019776,0.520292620000381,"AT2G22230",NA,NA,84.639
"10749","BraA09g058760.3C",0.216708680412373,4.65198726227577,1.41533071854334,0.234173475404866,0.520414548373936,"AT1G15370","LOLITA","SNARE-like superfamily protein",90.09
"10750","BraA07g035280.3C",0.235011363060802,5.71726164285869,1.41469738967188,0.234278162364034,0.520555143996513,"AT1G70520","ASG6","cysteine-rich RLK (RECEPTOR-like protein kinase) 2",83.167
